Name Author,About,Genres,Url author,Images Url,BirthDate,DeathDate,avgRating,reviewsCount,RatingsCount,Influences
Sally Helgesen,,,https://www.goodreads.com/author/show/151833.Sally_Helgesen,,,,4.09,766,8337,
Sally Nicholls,"Sally Nicholls is a prize-winning British children's author. She was born and grew up in Stockton-on-Tees. On finishing school, Nicholls chose to travel around the world. Her first novel was Ways to Live Forever. Sally Nicholls is a prize-winning British children's author. She was born and grew up in Stockton-on-Tees. On finishing school, Nicholls chose to travel around the world. Her first novel was Ways to Live Forever. ...more",Children's Books,https://www.goodreads.com/author/show/982805.Sally_Nicholls,https://images.gr-assets.com/authors/1293976885p5/982805.jpg,22/06/1983 0:00,,4.01,3140,20036,
Sally Rooney,"Sally Rooney was born in 1991 and lives in Dublin, where she graduated from Trinity College. Her work has appeared in Granta, The Dublin Review, The White Review, The Stinging Fly, and the Winter Pages anthology.","Literature & Fiction, Contemporary",https://www.goodreads.com/author/show/15860970.Sally_Rooney,https://images.gr-assets.com/authors/1534007127p5/15860970.jpg,,,3.75,244357,2378144,
Salman Rushdie,"The Satanic Verses (1988), novel of Indian-born British writer Salman Rushdie led Ruholla Khomeini, the ayatollah of Iran, to demand his execution and then forced him into hiding; his other works include Midnight's Children (1981), which won the Booker prize, and The Moor's Last Sigh (1995).Sir Ahmed Salman Rushdie, a novelist and essayist, set much of his early fiction at least partly on the Indian subcontinent. His style is often classified as magical realism, while a dominant theme of his work is the story of the many connections, disruptions and migrations between the Eastern and Western world.His fourth novel led to some violent protests from Muslims in several countries. Faced with death threats and a fatwa (religious edic The Satanic Verses (1988), novel of Indian-born British writer Salman Rushdie led Ruholla Khomeini, the ayatollah of Iran, to demand his execution and then forced him into hiding; his other works include Midnight's Children (1981), which won the Booker prize, and The Moor's Last Sigh (1995).Sir Ahmed Salman Rushdie, a novelist and essayist, set much of his early fiction at least partly on the Indian subcontinent. His style is often classified as magical realism, while a dominant theme of his work is the story of the many connections, disruptions and migrations between the Eastern and Western world.His fourth novel led to some violent protests from Muslims in several countries. Faced with death threats and a fatwa (religious edict) issued by Ayatollah Ruhollah Khomeini, then Supreme Leader of Iran, which called for him to be killed, he spent nearly a decade largely underground, appearing in public only sporadically. In June 2007, he was appointed a Knight Bachelor for ""services to literature"", which ""thrilled and humbled"" him. In 2007, he began a five-year term as Distinguished Writer in Residence at Emory University. ...more","Memoir, Fiction, Children's",https://www.goodreads.com/author/show/3299.Salman_Rushdie,https://images.gr-assets.com/authors/1440718419p5/3299.jpg,19/06/1947 0:00,,3.83,36096,407242," Kafka, Vladimir Nabokov, Mikhail Bulgakov, Gabriel Garcí­a Márquez, James Joyce, Chekov, Saul Bellow, Italo Calvino, Miguel de Cervantes, Joseph Conrad, Jorge Luis Borges"
Sam Conniff,"Sam Conniff Allende is a multi-award winning serial social entrepreneur, and co-founder and former CEO of Livity, Don’t Panic and Live Magazine. Since starting his entrepreneurial career aged 19, Conniff Allende has mentored thousands of talented young entrepreneurs and hustlers around the world.Sam is an acclaimed public speaker, an advocate of ‘business as unusual’ or corporate responsibility and accountability, and a purpose-driven strategy consultant to brands such as Red Bull, Unilever and PlayStation. Sam has refined the concepts explored in Be More Pirate by delivering workshops to senior executives in the HQ’s of Google and Facebook, and to hundreds of socially conscious young entrepreneurs and innovators from the townships of South Sam Conniff Allende is a multi-award winning serial social entrepreneur, and co-founder and former CEO of Livity, Don’t Panic and Live Magazine. Since starting his entrepreneurial career aged 19, Conniff Allende has mentored thousands of talented young entrepreneurs and hustlers around the world.Sam is an acclaimed public speaker, an advocate of ‘business as unusual’ or corporate responsibility and accountability, and a purpose-driven strategy consultant to brands such as Red Bull, Unilever and PlayStation. Sam has refined the concepts explored in Be More Pirate by delivering workshops to senior executives in the HQ’s of Google and Facebook, and to hundreds of socially conscious young entrepreneurs and innovators from the townships of South Africa, Baltimore, Athens and in London, his hometown. ...more","Business, Self Help, Nonfiction",https://www.goodreads.com/author/show/17148247.Sam_Conniff,https://images.gr-assets.com/authors/1586983346p5/17148247.jpg,,,3.71,186,1086,
Sam Harris,"Librarian Note:There is more than one author in the Goodreads database with this name.Sam Harris (born 1967) is an American non-fiction writer, philosopher and neuroscientist. He is the author of The End of Faith: Religion, Terror and the Future of Reason (2004), which won the 2005 PEN/Martha Albrand Award, and Letter to a Christian Nation (2006), a rejoinder to the criticism his first book attracted. His new book, The Moral Landscape, explores how science might determine human values.After coming under intense criticism in response to his attacks on dogmatic religious belief, Harris is cautious about revealing details of his personal life and history. He has said that he was raised by a Jewish mother and a Quaker father, and he told Newswe Librarian Note:There is more than one author in the Goodreads database with this name.Sam Harris (born 1967) is an American non-fiction writer, philosopher and neuroscientist. He is the author of The End of Faith: Religion, Terror and the Future of Reason (2004), which won the 2005 PEN/Martha Albrand Award, and Letter to a Christian Nation (2006), a rejoinder to the criticism his first book attracted. His new book, The Moral Landscape, explores how science might determine human values.After coming under intense criticism in response to his attacks on dogmatic religious belief, Harris is cautious about revealing details of his personal life and history. He has said that he was raised by a Jewish mother and a Quaker father, and he told Newsweek that as a child, he ""declined to be bar mitzvahed."" He attended Stanford University as an English major, but dropped out of school following a life-altering experience with MDMA. During this period he studied Buddhism and meditation, and claims to have read hundreds of books on religion. In an August 21, 2009 appearance on Real Time with Bill Maher, Harris stated that he grew up in a secular home and his parents never discussed God. He has stated, however, that he has always had an interest in religion.After eleven years, he returned to Stanford and completed a bachelor of arts degree in philosophy. In 2009, he obtained his Ph.D. degree in neuroscience at University of California, Los Angeles, using functional magnetic resonance imaging to conduct research into the neural basis of belief, disbelief, and uncertainty.-source, plus more info ...more","Philosophy, Science, Religion & Spirituality",https://www.goodreads.com/author/show/16593.Sam_Harris,https://images.gr-assets.com/authors/1274184541p5/16593.jpg,09/04/1967 0:00,,3.92,14393,222880,
Sam Kean,"Sam Kean is a writer in Washington, D.C. His work has appeared in The New York Times Magazine, Mental Floss, Slate, The Believer, Air &amp; Space, Science, and The New Scientist. He is currently working as a reporter at Science magazine and as a 2009 Middlebury Environmental Journalism fellow. From SamKean.com(Un)Official Bio:Sam Kean gets called Sean at least once a month. He grew up in South Dakota, which means more to him than it probably should. He’s a fast reader but a very slow eater. He went to college in Minnesota and studied physics and English. He taught for a few years at an experimental charter school in St. Paul, where the kids showed up at night. After that, he tried to move to Spain (it didn’t take) and ended up in Washington, D. Sam Kean is a writer in Washington, D.C. His work has appeared in The New York Times Magazine, Mental Floss, Slate, The Believer, Air &amp; Space, Science, and The New Scientist. He is currently working as a reporter at Science magazine and as a 2009 Middlebury Environmental Journalism fellow. From SamKean.com(Un)Official Bio:Sam Kean gets called Sean at least once a month. He grew up in South Dakota, which means more to him than it probably should. He’s a fast reader but a very slow eater. He went to college in Minnesota and studied physics and English. He taught for a few years at an experimental charter school in St. Paul, where the kids showed up at night. After that, he tried to move to Spain (it didn’t take) and ended up in Washington, D.C. He has a master’s degree in library science he will probably never use. He wishes he had a sports team he was passionate about, but doesn’t, though he does love track &amp; field. ...more","Science, History, Nonfiction",https://www.goodreads.com/author/show/3206446.Sam_Kean,https://images.gr-assets.com/authors/1278620951p5/3206446.jpg,,,4.02,9156,91219,
Sam McBratney,"The 1943 born Northern Ireland native started writing children's books when he was a teacher in his thirties, with the aim of helping out students who had trouble reading. But he continued writing for a more-personal reason: ""the act of imagining simply makes me feel good,"" he says. The fifty-seventh book of Sam McBratney's career, and his first book with Candlewick Press, was the much-loved GUESS HOW MUCH I LOVE YOU, which has sold an astonishing 15 million copies worldwide, and is available in 37 languages. ""This is not the sort of thing you expect when most of your books have been remaindered,"" the author admits. ""But, as the frog trapped in the milk discovered, if you keep going, sometimes you find yourself walking on cream cheese."" Whe The 1943 born Northern Ireland native started writing children's books when he was a teacher in his thirties, with the aim of helping out students who had trouble reading. But he continued writing for a more-personal reason: ""the act of imagining simply makes me feel good,"" he says. The fifty-seventh book of Sam McBratney's career, and his first book with Candlewick Press, was the much-loved GUESS HOW MUCH I LOVE YOU, which has sold an astonishing 15 million copies worldwide, and is available in 37 languages. ""This is not the sort of thing you expect when most of your books have been remaindered,"" the author admits. ""But, as the frog trapped in the milk discovered, if you keep going, sometimes you find yourself walking on cream cheese."" Where does Sam McBratney get his inspiration? ""I told my children stories when they were young,"" he says, ""so when I write I try to think of what they would have liked."" But there may be another source guiding his writing as well. The author's father--who worked as a type compositor with the BELFAST TELEGRAPH, and whose favorite books were westerns--is the person Sam McBratney credits for giving him his love of the English language. ""Most of my picture books--GUESS HOW MUCH I LOVE YOU, THE DARK AT THE TOP OF THE STAIRS, JUST ONE!, and JUST YOU AND ME--explore the relationship between a big one and a wee one,"" the author notes. ""The big one is not called the father in the stories, but that's what he is. Although my dad died before I became a writer, the father in my stories has a voice and a presence that he would have recognized and understood."" In addition to authoring many books for children, Sam McBratney wrote radio plays for adults and a prize-winning collection of short stories. He received a degree in history and political science from Trinity College, Dublin, and worked for many years as a teacher. ...more",Children's Books,https://www.goodreads.com/author/show/25838.Sam_McBratney,https://images.gr-assets.com/authors/1403555987p5/25838.jpg,01/03/1943 0:00,18/09/2020 0:00,4.37,3000,149265,
Sam Shepard,"Sam Shepard was an American artist who worked as an award-winning playwright, writer and actor. His many written works are known for being frank and often absurd, as well as for having an authentic sense of the style and sensibility of the gritty modern American west. He was an actor of the stage and motion pictures; a director of stage and film; author of several books of short stories, essays, and memoirs; and a musician.","Literature & Fiction, Theatre",https://www.goodreads.com/author/show/7713.Sam_Shepard,https://images.gr-assets.com/authors/1207690464p5/7713.jpg,06/11/1943 0:00,30/07/2017 0:00,3.86,2544,43302,Samuel Beckett
Samantha    Shannon,"Samantha Shannon is the New York Times and Sunday Times bestselling author, born in London in 1991. She studied English Language and Literature at St Anne's College, Oxford, from 2010 to 2013, specialising in the poetry of Emily Dickinson and Principles of Film Criticism. In 2013, at the age of 21, she published The Bone Season, the internationally bestselling first installment in a seven-book series of fantasy novels. Her first book outside the series, The Priory of the Orange Tree, was a finalist in the Lambda Literary Awards 2020. Its prequel, A Day of Fallen Night, was an instant #1 Sunday Times bestseller. She is currently working on The Dark Mirror, the fifth book in the Bone Season series. Samantha Shannon is the New York Times and Sunday Times bestselling author, born in London in 1991. She studied English Language and Literature at St Anne's College, Oxford, from 2010 to 2013, specialising in the poetry of Emily Dickinson and Principles of Film Criticism. In 2013, at the age of 21, she published The Bone Season, the internationally bestselling first installment in a seven-book series of fantasy novels. Her first book outside the series, The Priory of the Orange Tree, was a finalist in the Lambda Literary Awards 2020. Its prequel, A Day of Fallen Night, was an instant #1 Sunday Times bestseller. She is currently working on The Dark Mirror, the fifth book in the Bone Season series. ...more","Fiction, Fantasy",https://www.goodreads.com/author/show/5830526.Samantha_Shannon,https://images.gr-assets.com/authors/1612003995p5/5830526.jpg,08/11/1991 0:00,,4.13,65285,427616,
Samantha  Downing,"Samantha Downing is an internationally bestselling thriller author. Her novels include My Lovely Wife, He Started It, For Your Own Good, and A Twisted Love Story.Her debut novel, My Lovely Wife, was nominated for Edgar, ITW, and Macavity awards in the US, the CWA award in the UK, and was the winner of the Prix des Lectrices award in France.","Thriller, Suspense",https://www.goodreads.com/author/show/17310869.Samantha_Downing,https://images.gr-assets.com/authors/1527554554p5/17310869.jpg,,,3.77,29606,217000,
Samantha Ryan Chandler,,,https://www.goodreads.com/author/show/4836832.Samantha_Ryan_Chandler,https://images.gr-assets.com/authors/1319481896p5/4836832.jpg,,,4.13,49,269,
Samantha Towle,"Samantha Towle is a New York Times, USA Today, and Wall Street Journal bestselling author. A native of Hull, she lives in East Yorkshire with her husband, their son and daughter, and three large furbabies.She is the author of contemporary romances, The Storm Series, The Revved Series, The Wardrobe Series, The Gods Series, and standalones, Trouble, When I Was Yours, The Ending I Want, Unsuitable, Under Her, River Wild, Dead Pretty, The Two Week Stand and Sacking the Quarterback which was written with James Patterson. She has also written paranormal romances, The Bringer and The Alexandra Jones Series. With over a million books sold, her titles have appeared in countless bestseller lists, and are currently translated into ten languages. To re Samantha Towle is a New York Times, USA Today, and Wall Street Journal bestselling author. A native of Hull, she lives in East Yorkshire with her husband, their son and daughter, and three large furbabies.She is the author of contemporary romances, The Storm Series, The Revved Series, The Wardrobe Series, The Gods Series, and standalones, Trouble, When I Was Yours, The Ending I Want, Unsuitable, Under Her, River Wild, Dead Pretty, The Two Week Stand and Sacking the Quarterback which was written with James Patterson. She has also written paranormal romances, The Bringer and The Alexandra Jones Series. With over a million books sold, her titles have appeared in countless bestseller lists, and are currently translated into ten languages. To receive an email when Samantha releases a new book, sign up for her newsletter - http://samanthatowle.co.uk/newsletter...You can also find Samantha at -Facebook: https://www.facebook.com/Samantha-Tow...Twitter: https://twitter.com/samtowlewritesInstagram: https://www.instagram.com/samtowlewri...BookBub: https://www.bookbub.com/profile/saman... ...more","Contemporary, Suspense, Romance",https://www.goodreads.com/author/show/4838933.Samantha_Towle,https://images.gr-assets.com/authors/1489752391p5/4838933.jpg,,,4.08,22293,293212,
Samantha Young,"Samantha is a New York Times, USA Today, and Wall Street Journal bestselling author and a Goodreads Choice Awards Nominee. Samantha has written over 60 books and is published in 31 countries. She writes emotional and angsty romance, often set where she resides—in her beloved home country Scotland. Samantha splits her time between her family, writing and chasing after two very mischievous cavapoos.Sign up to Sam's newsletter for book updates, exclusive giveaways and freebies - https://authorsamanthayoung.com/subsc...Find Sam online at www.authorsamanthayoung.com, and on IG, TikTok and FB @authorsamanthayoung Samantha is a New York Times, USA Today, and Wall Street Journal bestselling author and a Goodreads Choice Awards Nominee. Samantha has written over 60 books and is published in 31 countries. She writes emotional and angsty romance, often set where she resides—in her beloved home country Scotland. Samantha splits her time between her family, writing and chasing after two very mischievous cavapoos.Sign up to Sam's newsletter for book updates, exclusive giveaways and freebies - https://authorsamanthayoung.com/subsc...Find Sam online at www.authorsamanthayoung.com, and on IG, TikTok and FB @authorsamanthayoung ...more","Contemporary, Fantasy, Romance",https://www.goodreads.com/author/show/4167378.Samantha_Young,https://images.gr-assets.com/authors/1695226019p5/4167378.jpg,,,4.08,63061,782810,
Samuel Beckett,"Samuel Barclay Beckett was an Irish avant-garde novelist, playwright, theatre director, and poet, who lived in France for most of his adult life. He wrote in both English and French. His work offers a bleak, tragicomic outlook on human nature, often coupled with black comedy and gallows humour.Beckett is widely regarded as among the most influential writers of the 20th century. Strongly influenced by James Joyce, he is considered one of the last modernists. As an inspiration to many later writers, he is also sometimes considered one of the first postmodernists. He is one of the key writers in what Martin Esslin called the ""Theatre of the Absurd"". His work became increasingly minimalist in his later career.Beckett was awarded the 1969 Nobel Samuel Barclay Beckett was an Irish avant-garde novelist, playwright, theatre director, and poet, who lived in France for most of his adult life. He wrote in both English and French. His work offers a bleak, tragicomic outlook on human nature, often coupled with black comedy and gallows humour.Beckett is widely regarded as among the most influential writers of the 20th century. Strongly influenced by James Joyce, he is considered one of the last modernists. As an inspiration to many later writers, he is also sometimes considered one of the first postmodernists. He is one of the key writers in what Martin Esslin called the ""Theatre of the Absurd"". His work became increasingly minimalist in his later career.Beckett was awarded the 1969 Nobel Prize in Literature ""for his writing, which—in new forms for the novel and drama—in the destitution of modern man acquires its elevation"". In 1984 he was elected Saoi of Aosdána. ...more","Literature & Fiction, Theatre, Poetry",https://www.goodreads.com/author/show/1433597.Samuel_Beckett,https://images.gr-assets.com/authors/1655570706p5/1433597.jpg,13/04/1906 0:00,22/12/1989 0:00,3.86,17315,320255,"Jung, Schopenhauer, Yeats, Sad, James Joyce, Stéphane Mallarmé, René Descartes, Dante Alighieri, Goethe, Sade,  Marcel Proust, Kafka, Sterne"
Samuel R. Delany,"Samuel Ray Delany, also known as ""Chip,"" is an award-winning American science fiction author. He was born to a prominent black family on April 1, 1942, and raised in Harlem. His mother, Margaret Carey Boyd Delany, was a library clerk in the New York Public Library system. His father, Samuel Ray Delany, Senior, ran a successful Harlem undertaking establishment, Levy &amp; Delany Funeral Home, on 7th Avenue, between 1938 and his death in 1960. The family lived in the top two floors of the three-story private house between five- and six-story Harlem apartment buildings. Delany's aunts were Sadie and Bessie Delany; Delany used some of their adventures as the basis for the adventures of his characters Elsie and Corry in the opening novella Atlantis: Samuel Ray Delany, also known as ""Chip,"" is an award-winning American science fiction author. He was born to a prominent black family on April 1, 1942, and raised in Harlem. His mother, Margaret Carey Boyd Delany, was a library clerk in the New York Public Library system. His father, Samuel Ray Delany, Senior, ran a successful Harlem undertaking establishment, Levy &amp; Delany Funeral Home, on 7th Avenue, between 1938 and his death in 1960. The family lived in the top two floors of the three-story private house between five- and six-story Harlem apartment buildings. Delany's aunts were Sadie and Bessie Delany; Delany used some of their adventures as the basis for the adventures of his characters Elsie and Corry in the opening novella Atlantis: Model 1924 in his book of largely autobiographical stories Atlantis: Three Tales.Delany attended the Dalton School and the Bronx High School of Science, during which he was selected to attend Camp Rising Sun, the Louis August Jonas Foundation's international summer scholarship program. Delany and poet Marilyn Hacker met in high school, and were married in 1961. Their marriage lasted nineteen years. They had a daughter, Iva Hacker-Delany (b. 1974), who spent a decade working in theater in New York City.Delany was a published science fiction author by the age of 20. He published nine well-regarded science fiction novels between 1962 and 1968, as well as several prize-winning short stories (collected in Driftglass [1971] and more recently in Aye, and Gomorrah, and other stories [2002]). His eleventh and most popular novel, Dhalgren, was published in 1975. His main literary project through the late 1970s and 1980s was the Return to Nevèrÿon series, the overall title of the four volumes and also the title of the fourth and final book.Delany has published several autobiographical/semi-autobiographical accounts of his life as a black, gay, and highly dyslexic writer, including his Hugo award winning autobiography, The Motion of Light in Water.Since 1988, Delany has been a professor at several universities. This includes eleven years as a professor of comparative literature at the University of Massachusetts at Amherst, a year and a half as an English professor at the University at Buffalo. He then moved to the English Department of Temple University in 2001, where he has been teaching since. He has had several visiting guest professorships before and during these same years. He has also published several books of criticism, interviews, and essays. In one of his non-fiction books, Times Square Red, Times Square Blue (1999), he draws on personal experience to examine the relationship between the effort to redevelop Times Square and the public sex lives of working-class men, gay and straight, in New York City.In 2007, Delany was the subject of a documentary film, The Polymath, or, The Life and Opinions of Samuel R. Delany, Gentleman. The film debuted on April 25 at the 2007 Tribeca Film Festival. ...more","Science Fiction & Fantasy, Gay & Lesbian",https://www.goodreads.com/author/show/49111.Samuel_R_Delany,https://images.gr-assets.com/authors/1516722468p5/49111.jpg,01/04/1942 0:00,,3.82,9350,88154,"Robert E. Howard, Walter Pater, William Gaddis, Theodore Sturgeon, Her, Herman Melville"
Samuel R. George,,,https://www.goodreads.com/author/show/16876824.Samuel_R_George,,,,4.42,11,190,
Samuel Richardson,"Pamela (1740) and Clarissa Harlowe (1748) of English writer Samuel Richardson helped to legitimize the novel as a literary form in English. People best know major 18th-century epistolary novels Sir Charles Grandison (1753). Richardson, an established printer and publisher for most of his life, at the age of 51 years then wrote his first novel; people immediately most admired him of his time.https://en.wikipedia.org/wiki/Samuel_... Pamela (1740) and Clarissa Harlowe (1748) of English writer Samuel Richardson helped to legitimize the novel as a literary form in English. People best know major 18th-century epistolary novels Sir Charles Grandison (1753). Richardson, an established printer and publisher for most of his life, at the age of 51 years then wrote his first novel; people immediately most admired him of his time.https://en.wikipedia.org/wiki/Samuel_... ...more",Fiction,https://www.goodreads.com/author/show/17505.Samuel_Richardson,https://images.gr-assets.com/authors/1206847981p5/17505.jpg,1689-08-19 00:00:00,1761-07-04 00:00:00,3.04,1828,22098,
Samuel Taylor Coleridge,"Samuel Taylor Coleridge (1772-1834) was an English poet, critic, and philosopher who was, along with his friend William Wordsworth, one of the founders of the Romantic Movement in England and one of the Lake Poets. He is probably best known for his poems The Rime of the Ancient Mariner and Kubla Khan, as well as his major prose work Biographia Literaria. Samuel Taylor Coleridge (1772-1834) was an English poet, critic, and philosopher who was, along with his friend William Wordsworth, one of the founders of the Romantic Movement in England and one of the Lake Poets. He is probably best known for his poems The Rime of the Ancient Mariner and Kubla Khan, as well as his major prose work Biographia Literaria. ...more","Literature & Fiction, Poetry, Philosophy",https://www.goodreads.com/author/show/11525.Samuel_Taylor_Coleridge,https://images.gr-assets.com/authors/1206846928p5/11525.jpg,1772-10-21 00:00:00,1834-07-25 00:00:00,3.96,3219,98453,"Jakob Bö, Laurence Sterne, Jakob Böhme, John Stoddart, Robert Owen, James Macpherson, Ralph Waldo Emerson, John Galt"
Sandi Lynn,Writing is my passion and my mission is to provide readers with romance novels that will whisk them away into another world and from the daily grind of life - one book at a time.,Romance,https://www.goodreads.com/author/show/6089757.Sandi_Lynn,https://images.gr-assets.com/authors/1493254342p5/6089757.jpg,,,4.21,14408,243577,
Sandra       Brown,"Librarian Note: There is more than one author in the GoodReads database with this name. See this thread for more information.  Sandra Brown is the author of more than sixty New York Times bestsellers, including STING (2016), FRICTION (2015), MEAN STREAK (2014), DEADLINE(2013), &amp; LOW PRESSURE (2012), LETHAL (2011).Brown began her writing career in 1981 and since then has published over seventy novels, bringing the number of copies of her books in print worldwide to upwards of eighty million. Her work has been translated into over thirty languages.In 2009 Brown detoured from romantic suspense to write, Rainwater, a much acclaimed, powerfully moving historical fiction story about honor and sacrifice during the Great Depression. Brown was given Librarian Note: There is more than one author in the GoodReads database with this name. See this thread for more information.  Sandra Brown is the author of more than sixty New York Times bestsellers, including STING (2016), FRICTION (2015), MEAN STREAK (2014), DEADLINE(2013), &amp; LOW PRESSURE (2012), LETHAL (2011).Brown began her writing career in 1981 and since then has published over seventy novels, bringing the number of copies of her books in print worldwide to upwards of eighty million. Her work has been translated into over thirty languages.In 2009 Brown detoured from romantic suspense to write, Rainwater, a much acclaimed, powerfully moving historical fiction story about honor and sacrifice during the Great Depression. Brown was given an honorary Doctorate of Humane Letters from Texas Christian University. She was named Thriller Master for 2008, the top award given by the International Thriller Writer’s Association. Other awards and commendations include the 2007 Texas Medal of Arts Award for Literature and the Romance Writers of America’s Lifetime Achievement Award. ...more","Suspense, Mystery & Thrillers, Romance",https://www.goodreads.com/author/show/6218.Sandra_Brown,https://images.gr-assets.com/authors/1500485527p5/6218.jpg,,,3.96,61710,971232,
Sandra Boynton,"Sandra Keith Boynton is a popular American humorist, songwriter, children's author and illustrator. Boynton has written and illustrated more than forty books for both children and adults, as well as over four thousand greeting cards, and four music albums. Although she does not license her characters to be redrawn or adapted, she has herself designed—for various companies—calendars, wallpaper, bedding, stationery, paper goods, clothing, jewelry, and plush toys. —Wikipedia Sandra Keith Boynton is a popular American humorist, songwriter, children's author and illustrator. Boynton has written and illustrated more than forty books for both children and adults, as well as over four thousand greeting cards, and four music albums. Although she does not license her characters to be redrawn or adapted, she has herself designed—for various companies—calendars, wallpaper, bedding, stationery, paper goods, clothing, jewelry, and plush toys. —Wikipedia ...more","Children's Books, Humor and Comedy",https://www.goodreads.com/author/show/3161.Sandra_Boynton,https://images.gr-assets.com/authors/1272640545p5/3161.jpg,03/04/1953 0:00,,4.2,9031,219715,
Sandra Cisneros,"Sandra Cisneros is internationally acclaimed for her poetry and fiction and has been the recipient of numerous awards, including the Lannan Literary Award and the American Book Award, and of fellowships from the National Endowment for the Arts and the MacArthur Foundation.Cisneros is the author of two novels The House on Mango Street and Caramelo; a collection of short stories, Woman Hollering Creek; two books of poetry, My Wicked Ways and Loose Woman; and a children's book, Hairs/Pelitos.She is the founder of the Macondo Foundation, an association of writers united to serve underserved communities (www.macondofoundation.org), and is Writer in Residence at Our Lady of the Lake University, San Antonio. She lives in San Antonio, Texas. Sandra Cisneros is internationally acclaimed for her poetry and fiction and has been the recipient of numerous awards, including the Lannan Literary Award and the American Book Award, and of fellowships from the National Endowment for the Arts and the MacArthur Foundation.Cisneros is the author of two novels The House on Mango Street and Caramelo; a collection of short stories, Woman Hollering Creek; two books of poetry, My Wicked Ways and Loose Woman; and a children's book, Hairs/Pelitos.She is the founder of the Macondo Foundation, an association of writers united to serve underserved communities (www.macondofoundation.org), and is Writer in Residence at Our Lady of the Lake University, San Antonio. She lives in San Antonio, Texas. ...more","Literature & Fiction, Poetry, Nonfiction",https://www.goodreads.com/author/show/13234.Sandra_Cisneros,https://images.gr-assets.com/authors/1342038396p5/13234.jpg,20/12/1954 0:00,,3.76,21639,240053,
Sandra Shpilberg,"Sandra Shpilberg is the founder and CEO of Seeker Health, a leading digital patient finding platform. She has been named a Top 40 Healthcare Transformer and was a featured speaker at the 2018 South by Southwest conference. Shpilberg writes for the Huffington Post and has been published in American Economist and Lancet. Sandra also served as editor for Here My Home Once Stood: A Holocaust Memoir by Moyshe Rekhtman. Her writing has also been featured in The Sleep Revolution by Arianna Huffington. She was born in Uruguay and now lives in California.For inquiries, please visit sandrashpilberg.com/contact. Sandra Shpilberg is the founder and CEO of Seeker Health, a leading digital patient finding platform. She has been named a Top 40 Healthcare Transformer and was a featured speaker at the 2018 South by Southwest conference. Shpilberg writes for the Huffington Post and has been published in American Economist and Lancet. Sandra also served as editor for Here My Home Once Stood: A Holocaust Memoir by Moyshe Rekhtman. Her writing has also been featured in The Sleep Revolution by Arianna Huffington. She was born in Uruguay and now lives in California.For inquiries, please visit sandrashpilberg.com/contact. ...more","Business, Nonfiction, Psychology",https://www.goodreads.com/author/show/7426124.Sandra_Shpilberg,https://images.gr-assets.com/authors/1588352964p5/7426124.jpg,,,4.29,37,604,
Sandra Ziegler,,,https://www.goodreads.com/author/show/317389.Sandra_Ziegler,,,,3.76,15,109,
Sandy Klein Bernstein,"Sandy Klein Bernstein loves magic and castles and chocolate and dragons (but not chocolate-covered dragons, as they give her indigestion). Ms. Klein Bernstein holds a Master's degree in Special Education, which she should really put down since holding it makes it extremely difficult to type. She lives with her two children, the real Allie and Ricky, and hopes if they are ever whisked away to an enchanted kingdom that they remember to brush their teeth. Back when she wore fabulous shoes (before kids), she was a copywriter at one of the biggest ad agencies in the world. Ms. Klein Bernstein is currently working on the sequel to The Door in the Sky called, The Knights of D'atura. It is a delightful book which you should definitely buy when it b Sandy Klein Bernstein loves magic and castles and chocolate and dragons (but not chocolate-covered dragons, as they give her indigestion). Ms. Klein Bernstein holds a Master's degree in Special Education, which she should really put down since holding it makes it extremely difficult to type. She lives with her two children, the real Allie and Ricky, and hopes if they are ever whisked away to an enchanted kingdom that they remember to brush their teeth. Back when she wore fabulous shoes (before kids), she was a copywriter at one of the biggest ad agencies in the world. Ms. Klein Bernstein is currently working on the sequel to The Door in the Sky called, The Knights of D'atura. It is a delightful book which you should definitely buy when it becomes available. ...more","Science Fiction & Fantasy, Humor, Young Adult",https://www.goodreads.com/author/show/6510850.Sandy_Klein_Bernstein,https://images.gr-assets.com/authors/1346870987p5/6510850.jpg,,,4.4,25,63,
